Section,Text,Start_time_section,End_time_section,Section_offset,Start_time_combined,End_time_combined
11,nickel,33.95,34.23,750.24,784.19,784.47
11,shopping,34.23,34.71,750.24,784.47,784.95
11,bags,34.71,35.23,750.24,784.95,785.47
11,he,35.93,36.07,750.24,786.17,786.31
11,laid,36.07,36.31,750.24,786.31,786.55
11,his,36.31,36.49,750.24,786.55,786.73
11,last,36.49,36.84,750.24,786.73,787.08
11,nickel,36.84,37.16,750.24,787.08,787.4
11,on,37.16,37.31,750.24,787.4,787.55
11,the,37.31,37.37,750.24,787.55,787.61
11,counter,37.37,37.83,750.24,787.61,788.07
11,well,38.85,39.46,750.24,789.09,789.7
11,i'll,39.46,40.18,750.24,789.7,790.42
11,be,40.18,40.38,750.24,790.42,790.62
11,darned,40.38,41.08,750.24,790.62,791.32
11,said,41.62,41.88,750.24,791.86,792.12
11,the,41.88,41.92,750.24,792.12,792.16
11,clerk,41.92,42.34,750.24,792.16,792.58
11,and,42.88,42.99,750.24,793.12,793.23
11,handed,42.99,43.36,750.24,793.23,793.6
11,the,43.36,43.42,750.24,793.6,793.66
11,bag,43.42,43.7,750.24,793.66,793.94
11,across,43.7,44.07,750.24,793.94,794.31
11,the,44.07,44.14,750.24,794.31,794.38
11,counter,44.14,44.57,750.24,794.38,794.81
11,henry,45.77,46.11,750.24,796.01,796.35
11,opened,46.14,46.45,750.24,796.38,796.69
11,the,46.45,46.55,750.24,796.69,796.79
11,bag,46.55,46.98,750.24,796.79,797.22
11,and,47.01,47.13,750.24,797.25,797.37
11,set,47.13,47.36,750.24,797.37,797.6
11,it,47.36,47.45,750.24,797.6,797.69
11,up,47.45,47.6,750.24,797.69,797.84
11,on,47.6,47.74,750.24,797.84,797.98
11,the,47.74,47.8,750.24,797.98,798.04
11,floor,47.8,48.24,750.24,798.04,798.48
11,he,49.07,49.26,750.24,799.31,799.5
11,picked,49.26,49.52,750.24,799.5,799.76
11,up,49.52,49.68,750.24,799.76,799.92
11,ribsy,49.68,50.21,750.24,799.92,800.45
11,and,50.48,50.61,750.24,800.72,800.85
11,shoved,50.61,50.96,750.24,800.85,801.2
11,him,50.96,51.17,750.24,801.2,801.41
11,hind,51.17,51.62,750.24,801.41,801.86
11,feet,51.62,51.97,750.24,801.86,802.21
11,first,52.03,52.55,750.24,802.27,802.79
11,into,52.55,52.76,750.24,802.79,803
11,the,52.76,52.87,750.24,803,803.11
11,bag,52.87,53.28,750.24,803.11,803.52
11,then,53.94,54.36,750.24,804.18,804.6
11,he,54.36,54.56,750.24,804.6,804.8
11,pushed,54.56,54.84,750.24,804.8,805.08
11,his,54.84,55.07,750.24,805.08,805.31
11,front,55.07,55.36,750.24,805.31,805.6
11,feet,55.36,55.63,750.24,805.6,805.87
11,in,55.63,55.93,750.24,805.87,806.17
11,a,56.65,56.76,750.24,806.89,807
11,lot,56.76,57.23,750.24,807,807.47
11,of,57.23,57.39,750.24,807.47,807.63
11,ribsy,57.39,57.76,750.24,807.63,808
11,was,57.76,57.92,750.24,808,808.16
11,left,57.92,58.22,750.24,808.16,808.46
11,over,58.22,58.61,750.24,808.46,808.85
11,the,59.73,59.81,750.24,809.97,810.05
11,clerk,59.81,60.09,750.24,810.05,810.33
11,was,60.09,60.23,750.24,810.33,810.47
11,leaning,60.23,60.5,750.24,810.47,810.74
11,over,60.5,60.69,750.24,810.74,810.93
11,the,60.69,60.77,750.24,810.93,811.01
11,counter,60.77,61.11,750.24,811.01,811.35
11,watching,61.11,61.67,750.24,811.35,811.91
11,i,62.73,63.45,750.24,812.97,813.69
11,guess,63.62,63.93,750.24,813.86,814.17
11,i'll,63.93,64.08,750.24,814.17,814.32
11,have,64.08,64.34,750.24,814.32,814.58
11,to,64.34,64.43,750.24,814.58,814.67
11,have,64.43,64.67,750.24,814.67,814.91
11,some,64.67,64.87,750.24,814.91,815.11
11,string,64.87,65.42,750.24,815.11,815.66
11,and,65.42,65.55,750.24,815.66,815.79
11,paper,65.55,65.89,750.24,815.79,816.13
11,too,65.89,66.36,750.24,816.13,816.6
11,henry,66.75,67.04,750.24,816.99,817.28
11,said,67.04,67.43,750.24,817.28,817.67
11,if,68.13,68.38,750.24,818.37,818.62
11,i,68.38,68.5,750.24,818.62,818.74
11,can,68.5,68.66,750.24,818.74,818.9
11,have,68.66,68.9,750.24,818.9,819.14
11,some,68.9,69.17,750.24,819.14,819.41
11,free,69.17,69.77,750.24,819.41,820.01
11,well,70.69,71.38,750.24,820.93,821.62
11,now,71.7,72.38,750.24,821.94,822.62
11,i've,72.38,72.81,750.24,822.62,823.05
11,seen,72.81,73.25,750.24,823.05,823.49
11,everything,73.25,74.07,750.24,823.49,824.31
11,the,74.79,74.87,750.24,825.03,825.11
11,clerk,74.87,75.18,750.24,825.11,825.42
11,shook,75.18,75.46,750.24,825.42,825.7
11,his,75.46,75.72,750.24,825.7,825.96
11,head,75.72,76.11,750.24,825.96,826.35
11,as,76.14,76.29,750.24,826.38,826.53
11,he,76.29,76.41,750.24,826.53,826.65
11,handed,76.41,76.71,750.24,826.65,826.95
11,a,76.71,76.76,750.24,826.95,827
11,piece,76.76,77.08,750.24,827,827.32
11,of,77.08,77.16,750.24,827.32,827.4
11,string,77.16,77.73,750.24,827.4,827.97
11,and,77.96,78.15,750.24,828.2,828.39
11,a,78.15,78.21,750.24,828.39,828.45
11,big,78.21,78.53,750.24,828.45,828.77
11,sheet,78.53,78.81,750.24,828.77,829.05
11,of,78.81,78.94,750.24,829.05,829.18
11,paper,78.94,79.35,750.24,829.18,829.59
11,across,79.35,79.72,750.24,829.59,829.96
11,the,79.72,79.8,750.24,829.96,830.04
11,counter,79.8,80.24,750.24,830.04,830.48
12,ribsy,1.52,1.99,831.74,833.26,833.73
12,whimpered,1.99,2.6,831.74,833.73,834.34
12,but,3.27,3.41,831.74,835.01,835.15
12,he,3.41,3.58,831.74,835.15,835.32
12,held,3.58,3.95,831.74,835.32,835.69
12,still,3.95,4.56,831.74,835.69,836.3
12,while,4.66,4.88,831.74,836.4,836.62
12,henry,4.88,5.25,831.74,836.62,836.99
12,wrapped,5.25,5.59,831.74,836.99,837.33
12,the,5.59,5.66,831.74,837.33,837.4
12,paper,5.66,6.22,831.74,837.4,837.96
12,loosely,6.22,6.72,831.74,837.96,838.46
12,around,6.72,7.02,831.74,838.46,838.76
12,his,7.02,7.19,831.74,838.76,838.93
12,head,7.19,7.42,831.74,838.93,839.16
12,and,7.42,7.52,831.74,839.16,839.26
12,shoulders,7.52,8.14,831.74,839.26,839.88
12,and,8.44,8.62,831.74,840.18,840.36
12,tied,8.62,8.93,831.74,840.36,840.67
12,it,8.93,9.02,831.74,840.67,840.76
12,with,9.02,9.19,831.74,840.76,840.93
12,the,9.19,9.3,831.74,840.93,841.04
12,string,9.3,9.72,831.74,841.04,841.46
12,the,10.56,10.65,831.74,842.3,842.39
12,dog,10.65,10.98,831.74,842.39,842.72
12,made,10.98,11.2,831.74,842.72,842.94
12,a,11.2,11.26,831.74,842.94,843
12,lumpy,11.26,11.69,831.74,843,843.43
12,package,11.69,12.36,831.74,843.43,844.1
12,but,12.87,13.11,831.74,844.61,844.85
12,by,13.11,13.31,831.74,844.85,845.05
12,taking,13.31,13.72,831.74,845.05,845.46
12,one,13.72,14.08,831.74,845.46,845.82
12,handle,14.08,14.48,831.74,845.82,846.22
12,of,14.48,14.61,831.74,846.22,846.35
12,the,14.61,14.68,831.74,846.35,846.42
12,bag,14.68,15.06,831.74,846.42,846.8
12,in,15.06,15.22,831.74,846.8,846.96
12,each,15.25,15.53,831.74,846.99,847.27
12,hand,15.53,15.91,831.74,847.27,847.65
12,henry,16.29,16.6,831.74,848.03,848.34
12,was,16.6,16.76,831.74,848.34,848.5
12,able,16.76,16.99,831.74,848.5,848.73
12,to,16.99,17.1,831.74,848.73,848.84
12,carry,17.1,17.42,831.74,848.84,849.16
12,it,17.42,17.52,831.74,849.16,849.26
12,to,17.52,17.66,831.74,849.26,849.4
12,the,17.66,17.74,831.74,849.4,849.48
12,bus,17.74,17.98,831.74,849.48,849.72
12,stop,17.98,18.33,831.74,849.72,850.07
12,he,19.31,19.45,831.74,851.05,851.19
12,didn't,19.45,19.73,831.74,851.19,851.47
12,think,19.73,19.93,831.74,851.47,851.67
12,the,19.93,20.01,831.74,851.67,851.75
12,bus,20.01,20.26,831.74,851.75,852
12,driver,20.26,20.56,831.74,852,852.3
12,would,20.56,20.76,831.74,852.3,852.5
12,notice,20.76,21.11,831.74,852.5,852.85
12,him,21.11,21.38,831.74,852.85,853.12
12,it,21.94,22.11,831.74,853.68,853.85
12,was,22.11,22.31,831.74,853.85,854.05
12,getting,22.31,22.63,831.74,854.05,854.37
12,dark,22.63,23.07,831.74,854.37,854.81
12,and,23.23,23.37,831.74,854.97,855.11
12,a,23.37,23.41,831.74,855.11,855.15
12,crowd,23.41,23.71,831.74,855.15,855.45
12,of,23.71,23.85,831.74,855.45,855.59
12,people,23.85,24.37,831.74,855.59,856.11
12,most,24.66,25.09,831.74,856.4,856.83
12,of,25.09,25.13,831.74,856.83,856.87
12,them,25.13,25.41,831.74,856.87,857.15
12,with,25.41,25.56,831.74,857.15,857.3
12,packages,25.56,26.27,831.74,857.3,858.01
12,was,26.45,26.59,831.74,858.19,858.33
12,waiting,26.59,26.92,831.74,858.33,858.66
12,on,26.92,27.01,831.74,858.66,858.75
12,the,27.01,27.08,831.74,858.75,858.82
12,corner,27.08,27.55,831.74,858.82,859.29
12,a,28.44,28.51,831.74,860.18,860.25
12,few,28.51,28.67,831.74,860.25,860.41
12,spatters,28.67,29.53,831.74,860.41,861.27
12,of,29.53,29.67,831.74,861.27,861.41
12,rain,29.67,29.98,831.74,861.41,861.72
12,hit,29.98,30.18,831.74,861.72,861.92
12,the,30.18,30.26,831.74,861.92,862
12,pavement,30.26,30.78,831.74,862,862.52
12,this,31.83,32.1,831.74,863.57,863.84
12,time,32.1,32.58,831.74,863.84,864.32
12,henry,32.8,33.27,831.74,864.54,865.01
12,remembered,33.27,33.97,831.74,865.01,865.71
12,his,33.97,34.27,831.74,865.71,866.01
12,dime,34.27,34.74,831.74,866.01,866.48
12,both,35.43,35.67,831.74,867.17,867.41
12,hands,35.67,35.99,831.74,867.41,867.73
12,were,35.99,36.09,831.74,867.73,867.83
12,full,36.09,36.55,831.74,867.83,868.29
12,so,36.85,37.02,831.74,868.59,868.76
12,he,37.02,37.19,831.74,868.76,868.93
12,held,37.19,37.49,831.74,868.93,869.23
12,the,37.49,37.57,831.74,869.23,869.31
12,dime,37.57,37.88,831.74,869.31,869.62
12,in,37.88,37.98,831.74,869.62,869.72
12,his,37.98,38.19,831.74,869.72,869.93
12,teeth,38.19,38.48,831.74,869.93,870.22
12,and,38.63,38.74,831.74,870.37,870.48
12,stood,38.74,39.06,831.74,870.48,870.8
12,behind,39.06,39.39,831.74,870.8,871.13
12,the,39.39,39.47,831.74,871.13,871.21
12,woman,39.47,39.84,831.74,871.21,871.58
12,with,39.84,39.97,831.74,871.58,871.71
12,the,39.97,40.06,831.74,871.71,871.8
12,bag,40.06,40.32,831.74,871.8,872.06
12,of,40.32,40.42,831.74,872.06,872.16
12,apples,40.42,40.98,831.74,872.16,872.72
12,ribsy,41.82,42.34,831.74,873.56,874.08
12,wiggled,42.34,42.88,831.74,874.08,874.62
12,and,42.88,43.04,831.74,874.62,874.78
12,whined,43.04,43.59,831.74,874.78,875.33
12,even,44.06,44.32,831.74,875.8,876.06
12,though,44.32,44.49,831.74,876.06,876.23
12,henry,44.49,44.86,831.74,876.23,876.6
12,tried,44.86,45.28,831.74,876.6,877.02
12,to,45.28,45.32,831.74,877.02,877.06
12,pet,45.32,45.56,831.74,877.06,877.3
12,him,45.56,45.75,831.74,877.3,877.49
12,through,45.75,45.92,831.74,877.49,877.66
12,the,45.92,46,831.74,877.66,877.74
12,paper,46,46.51,831.74,877.74,878.25
12,when,47.65,47.84,831.74,879.39,879.58
12,the,47.84,47.92,831.74,879.58,879.66
12,bus,47.92,48.21,831.74,879.66,879.95
12,stopped,48.21,48.78,831.74,879.95,880.52
12,he,48.99,49.16,831.74,880.73,880.9
12,climbed,49.16,49.68,831.74,880.9,881.42
12,on,49.68,49.95,831.74,881.42,881.69
12,behind,49.95,50.29,831.74,881.69,882.03
12,the,50.29,50.4,831.74,882.03,882.14
12,lady,50.4,50.86,831.74,882.14,882.6
12,quickly,51.35,51.85,831.74,883.09,883.59
12,set,51.85,52.1,831.74,883.59,883.84
12,the,52.1,52.19,831.74,883.84,883.93
12,bag,52.19,52.54,831.74,883.93,884.28
12,down,52.54,52.96,831.74,884.28,884.7
12,dropped,53.49,53.81,831.74,885.23,885.55
12,his,53.81,54.04,831.74,885.55,885.78
12,dime,54.04,54.33,831.74,885.78,886.07
12,in,54.33,54.46,831.74,886.07,886.2
12,the,54.46,54.51,831.74,886.2,886.25
12,slot,54.51,55.02,831.74,886.25,886.76
12,picked,55.46,55.7,831.74,887.2,887.44
12,up,55.7,55.9,831.74,887.44,887.64
12,the,55.9,55.98,831.74,887.64,887.72
12,bag,55.98,56.41,831.74,887.72,888.15
12,and,56.75,56.89,831.74,888.49,888.63
12,squirmed,56.89,57.51,831.74,888.63,889.25
12,through,57.51,57.78,831.74,889.25,889.52
12,the,57.78,57.88,831.74,889.52,889.62
12,crowd,57.88,58.33,831.74,889.62,890.07
12,to,58.33,58.49,831.74,890.07,890.23
12,a,58.49,58.54,831.74,890.23,890.28
12,seat,58.54,58.9,831.74,890.28,890.64
12,beside,59.25,59.59,831.74,890.99,891.33
12,a,59.59,59.63,831.74,891.33,891.37
12,fat,59.63,60.02,831.74,891.37,891.76
12,man,60.02,60.49,831.74,891.76,892.23
12,near,60.49,60.65,831.74,892.23,892.39
12,the,60.65,60.75,831.74,892.39,892.49
12,back,60.75,61.07,831.74,892.49,892.81
12,of,61.07,61.19,831.74,892.81,892.93
12,the,61.19,61.28,831.74,892.93,893.02
12,bus,61.28,61.8,831.74,893.02,893.54
